Datetime,Tweet Id,Text,Username
2021-12-03 22:43:28+00:00,1466900922953465858,"@Pinball_Lez @mmmurmuration I think there's also a multi- device thing going on. When people say they ""liked"" something on Netflix, chances are they half watched it while looking at a phone. It's why I think Squid Game blew people's minds. They had to watch if they used subtitles",DrNomyn
2021-12-03 22:42:42+00:00,1466900731324153862,"Wow, have you heard about Squid Game? It's pretty darn good! https://t.co/NEl8IV4TjP",ohemgeeitsdan
2021-12-03 22:42:33+00:00,1466900693999132680,I’m teaming with him when Squid Game actually happens. https://t.co/5O9tGPmVU6,CodyNorlander
2021-12-03 22:42:19+00:00,1466900632216948739,a form of squid game exists https://t.co/zQ8vzmf5R4,thhoko
2021-12-03 22:42:03+00:00,1466900565456211972,"@1stclasstrouble Teamwork Wins!!! #FirstClass #PS4 #Squidgame #Personoid #Resident #PS4share
https://t.co/DrfoNKLABm",DanielHolton10
2021-12-03 22:41:57+00:00,1466900541372514311,"🧸: Natty, did you watch Squid game? It was so much fun
🐣: 🥕Of course!!! I enjoyed it so much!! I think I saw it all in a day... lol https://t.co/B7sslVj2m3",GlobalNatty
2021-12-03 22:41:35+00:00,1466900448707764225,@JanitorTito Swap the characters from the Squid Game with children.... And what story does it remind you of?,Wilcster
2021-12-03 22:41:24+00:00,1466900401748385792,@beomgyuburger people compare it to squid game cuz it’s similar concepts but i thought aib was more interesting,fr3ddiebens0n
2021-12-03 22:41:20+00:00,1466900388175564802,Quand jvou dit jsui pas un mec à la page la jregarde squid game alors que tt le monde l’a fini depuis 2007,yyaya94
2021-12-03 22:41:09+00:00,1466900340515639300,ตอนแรกไม่มีใครคิดว่าหนังจะพาทุกคนดังเปรี้ยงทั่วโลกแบบนี้ แต่ว่าบทมันดี พี่เขาก้อดีใจที่ได้เล่น และถึงในจอจะขลุกขลักทุกเกมจนคนดูใจหายวาบตาม แต่ในชีวิตจริงพี่เขากล้าคุยขนาดนี้เลยแหละ “ผมเล่นเกมลูกแก้วเก่งนะ” ถถถ  😂 #SquidGame #อีจองแจ #LeeJungJae #Colbert #TheLateShow https://t.co/ySZWnD9qRL,Umarungsri
2021-12-03 22:40:06+00:00,1466900077553897483,"Ахаххаха, а теперь представьте, что Тэхён появится во 2 сезоне игры в кальмара #BTS #BTSARMY #SquidGames #squid_game https://t.co/QaQVouOIA5",shineykind
2021-12-03 22:39:58+00:00,1466900044020387843,"Aucune comparaison à faire
GOT soulève 90% des séries et surtout Squid Game de merde qui est une immense vague de hype artificielle https://t.co/XdAeL5OaK9",Azakjo
2021-12-03 22:39:48+00:00,1466900000978481158,"J'viens de regarder squid game malgré ma retisense et bordel quelle claque, j'ai faillis passer a cote d'un truc enorme",Azrode60
2021-12-03 22:39:47+00:00,1466899998499500032,"See? I really know nothing that's on. I only watched ""Squid Game"" because I was shamed into it and scolded because ""everybody's already seen it."" https://t.co/VQ6mOzurJk",BastardMachine
2021-12-03 22:39:39+00:00,1466899963720474626,@isjustcaszz Rua do Medo e Squid game,yellowcover_
2021-12-03 22:39:13+00:00,1466899855578697731,@Bastards_Boston Squid game,AThetanman
2021-12-03 22:39:12+00:00,1466899850872692743,"@SouthieFromSTW1 @fnbrcosmetics Same happened with Squid Game. In Brazil, its called round 6, like??????",HowToMemes2
2021-12-03 22:39:07+00:00,1466899827183304705,@mynameisrussia Omg i willl laken. Btw love taking the opinion of a k drama fan is squid game worth watching honestly? Cz i feel like it’s not 🤢,ramerimpamerim
2021-12-03 22:39:06+00:00,1466899825719398408,"@Bastards_Boston Queens Gambit
Ozark
Squid Game",Bigpapi343
2021-12-03 22:37:50+00:00,1466899505211711493,"No, North Korea didn't execute Squid Game fan - It's CIA-backed fake news ⚡ https://t.co/JfBtPCwnUe  #December 3, 2021 at 04:41PM⚡Major media outlets falsely claimed North Korea killed someone for watching Squid Game. This is fake news. The ""source"" for this bogus rumor is …",Holland2377
2021-12-03 22:37:43+00:00,1466899474912055299,@ArmaniKings Wait fr is this true? They actually performed in front of the squid game actors! And know they're asked to be featured on the soundtrack for next the season👏🏾👏🏾👏🏾 https://t.co/JaAKtVMf6c,bloozklues
2021-12-03 22:37:07+00:00,1466899323388575752,Just convinced a coworker that squid game is real,i_luv_engines
2021-12-03 22:36:47+00:00,1466899240018485248,"não, pessoa desconhecida que acabei de conhecer, eu não vi squid game só porque explodiu. assim como não vi casa de papel e outras séries que tiveram um boom gigante, agora calem-se caralho",igotjbrm
2021-12-03 22:35:54+00:00,1466899017598652423,@TheNotoriousMMA Tell the man to stop playing the Covid squid game. https://t.co/s6hr25ckxv,TGCsubstack
2021-12-03 22:35:29+00:00,1466898914016051201,@AvengerResister Could play the villain in Squid Game.,marco_maui
2021-12-03 22:35:28+00:00,1466898910446825476,@1anjohn Aye that liquor whip cream is DANGEROUS. You just completely lose track of how much you’ve had lmao that’s the real squid game,_WeeBeyH
2021-12-03 22:35:21+00:00,1466898881048940556,Potrebbe superare squid game grazie a me https://t.co/WwQM34mlTV,francigiove1
2021-12-03 22:35:10+00:00,1466898833326149637,@Onii_Chad I didn’t watch squid game,pawgers_
2021-12-03 22:35:06+00:00,1466898819338149893,the real squid game https://t.co/dPWCQVtb8c,vikhrv
2021-12-03 22:34:59+00:00,1466898787197140995,@banadaralgeliyo @stellanizz Squid game e gitmek istedigimi nerden cikardin,domiranara
2021-12-03 22:34:39+00:00,1466898704934129665,Squid Game: Origins https://t.co/J6rFkYhdCW https://t.co/P30vynCgUm,luckykidtay
2021-12-03 22:34:32+00:00,1466898675070693376,i’m so confused did white people not know east asian people existed before watching squid game ? why u referring to people as ‘squid game irl’ 😭,dokihrt
2021-12-03 22:34:07+00:00,1466898572394307586,@lacasadepapel To think that some people think that squid game is better than la casa de Papel is ridiculous to me. No series comes close to beat this!,Hakwillumstad
2021-12-03 22:33:52+00:00,1466898506522705921,I've just watched episode S01 | E03 of Squid Game! #squidgames  https://t.co/1YPBh7sebt #tvtime https://t.co/Z6Qy6HNVB2,Michelejr84
2021-12-03 22:33:02+00:00,1466898297767923715,sangwoo squid game i miss u … i hope hell is nice and you’re still sexy,cardcaptorsuho
2021-12-03 22:32:50+00:00,1466898248963178498,Came across this on a wall in downtown Toronto. #Toronto #squidgame https://t.co/H42OTa5cFU,AnumAJamal
2021-12-03 22:32:19+00:00,1466898117278720007,@hexm8atrest squid game ain’t that great,Kittythemoggie
2021-12-03 22:32:07+00:00,1466898068897468423,@realhoneypot2 Waiting for squid game tho🥺,willyg007
2021-12-03 22:31:51+00:00,1466898001473916928,@TMurph207 @mdabateNFL Murph you haven't seen squid game???,patriotsfeeder
2021-12-03 22:31:22+00:00,1466897877780033538,Who called it Vicky Kaushal’s and Katrina Kaif’s wedding and not Squid Game season 2?,beerd_guyy
2021-12-03 22:31:18+00:00,1466897863070339082,Just saw episode 7 of SQUID GAME. One of the most tense episodes of TV I’ve seen in quite a while.,Internetboy1124
2021-12-03 22:31:01+00:00,1466897791184252931,"Hey everyone, today I just wanted to share how I created the wormhole effect for travelling between dungeons.
https://t.co/iNtQYKddkz

#indiegame #gamedev #indiegamedev #madewithunity #mobilegames #octomancer #shaders #SquidGame",octomancer
2021-12-03 22:30:35+00:00,1466897682069438469,Watching squid game finally. Don’t judge me,YippseY
2021-12-03 22:30:00+00:00,1466897535059079169,CHP’nin Mersin Mitingine ‘Squid Game’li  Çağrı: Oyunu Sonlandırmak İçin https://t.co/Dclo2FkQAK,kozmopolitikcom
2021-12-03 22:29:54+00:00,1466897509415071745,OK hear me out.. what if life is just one big squid game,RealChillWil
2021-12-03 22:29:40+00:00,1466897451776937993,"Wie niet ziet dat 30 enthousiaste beginners - warm gemaakt met nieuw elan-motto - onder leiding van Rutte gewoon nog meer macht en verdeel-heers betekent voor Rutte in zijn politieke squid game, die heeft niet goed opgelet de afgelopen jaren. https://t.co/fhOhrryWAQ",finhstamsterdam
2021-12-03 22:29:34+00:00,1466897424127979526,calling gi hun squid game at 3am,TECH_727WYSI
2021-12-03 22:29:30+00:00,1466897408072331274,"@CryptoWhale Remember when they all shilled squid game token simultaneously?

They’re literally responsible for rugging (thousands/millions?) of the most vulnerable people.",millie2728
2021-12-03 22:29:00+00:00,1466897283291754499,@Bastards_Boston Squid Game.,DVelozNJ
2021-12-03 22:28:42+00:00,1466897208377167872,tristan thompson when the squid game challenge is to stop cheating on khloe kardashian https://t.co/HIxq7mycwh,DomiVino
2021-12-03 22:28:03+00:00,1466897045743017990,@TheRightMelissa Is this the Squid Game sequel? 🤔,BlackVRTitan
2021-12-03 22:28:03+00:00,1466897044275138563,if squid game tried to make jungjae look raggedy then they unfortunately failed miserably cuz he looked absolutely gorgeous,cecitheconkeror
2021-12-03 22:27:38+00:00,1466896938947825669,@aey_dear Squid game episode 6💔,Karmillah_17
2021-12-03 22:26:27+00:00,1466896639034105864,"@KpopperTrick oi adm
#gfvip #halloween2021  #rosmello #prelemi #gregorelli #squidgame #dispatchcouple #bbtvi21 #AFazenda #Dune #Eternos  https://t.co/XL1iudlymn",kiradiabo
2021-12-03 22:26:12+00:00,1466896576060661760,"Grabe yung task na to ng mga housemates. Sinubok talaga sila. Galing ni kuya  ❤❤

Yung #PBBKumuTugOfWar grabe parang SquidGame. Hihi Oh diba nung sinamahan nila ng puso, napagtagumpayan. 💛

Galing mo kuyaaa❤❤❤❤

#PBBKumuLipatBahay 
#Day49",hannahulanday
2021-12-03 22:25:28+00:00,1466896391729467393,"@herkesicinCHP #Mersinde Provakasyonun Refleksini Ölçecek Hdp kalesi Denebilecek Bir İl Olan Mersin'in seçilmesi Önemli Öncelikle #Devlet'e Sonrasında Meral Ablaya Mesaj Atacaklar
İnsanları Adam Öldürmeye Yönlendiren #SquidGame İle Neyin Peşinde Olduklari Belli #MusadeEtmeyecegiz https://t.co/gIJwcpjuOM",Kurtubi_
2021-12-03 22:25:23+00:00,1466896373211664392,"https://t.co/rdWqCjHsXc
live da @manddsTV gente bora ve ela ta vendo squid game vida realll",oChicrete
2021-12-03 22:25:22+00:00,1466896369449242625,So I guess I’m not alone in finding Squid Game too slow to get through…but this seems a bit much… https://t.co/gc4SQuNa65,TimCJudd
2021-12-03 22:25:19+00:00,1466896354706432005,"Ceux qui comparaient la serie My Name à Squid Game, moi je vois aucun rapport hein",SamzyCarter2
2021-12-03 22:25:16+00:00,1466896345244000258,"Who has design this froggy head as real life costume yet, just like Squid Game Hoodies? None?",Dave_Lummy5
2021-12-03 22:25:12+00:00,1466896326952722435,Finally watching Squid Game for the first time,Spacetimeprime4
2021-12-03 22:25:03+00:00,1466896290671853569,"Six not out now with vagabond done, been so fortunate at the quality of these shows, amazing consistency, maybe I'm a good scout after all. Updated ratings IMO:

Squid Game 9.5
Vagabond 9
Vincenzo 8.5
Extracurricular 8
My Name 7.5
Itaewon Class 6",AzzurriLFC
2021-12-03 22:25:00+00:00,1466896275081764866,#SquidGame était déjà annoncé dans les #Sims4 à #EvergreenHarbor ! https://t.co/zOtIszx2n6,franswa_fr
2021-12-03 22:24:50+00:00,1466896234086551558,@CryptoNordy @elliotrades @Ninja @shroud @Tfue @CouRageJD @TSM_Myth @daquandottv @xQc @MoistCr1TiKaL @aydan @OfficialTaco69 @RatedEpicz @StIcKyRamee @summit1g @hasanthehun @Trainwreckstv @Thebuddha_3 @AnthonyZ1O @dellor @pokimanelol @NICKMERCS @NickEh30 @LudwigAhgren @neotokyonewstv @MrBeast @Twitch @MrBeast we need to borrow that squid game set :p,amazingcolej
2021-12-03 22:24:41+00:00,1466896196144926722,Στείλτε την #Σταματη στο squid game,tzats5
2021-12-03 22:24:08+00:00,1466896056751427588,@leablabla_yt Et dire qu'ils font un remake coréen avec un des acteurs de Squid Game pour jouer Berlín...,BenjaminRabour
2021-12-03 22:23:43+00:00,1466895953869385728,We need to go back to war with all communist countries.  'Squid Game' smuggler set to die by firing squad in North Korea: report https://t.co/ajdSFgCuSs via @nypost,MNoybn
2021-12-03 22:23:26+00:00,1466895880976486407,Ma squid game è tutto ciò di più lontano dal family friendly. COME CHE RAZZA DI GENITORE DEFICIENTE FA VEDERE QUESTA SERIE AI PROPRI BAMBINI?! Questi crescono macellai altroché,p4racetamol0
2021-12-03 22:22:38+00:00,1466895678941143054,Me ha gustado este vídeo: RICARDO WON SQUID GAME https://t.co/y0uSTQxxKT,Tronius_San
2021-12-03 22:22:24+00:00,1466895622548639750,"CHP’nin Squid Game dizili miting kartları ve akıllara gelen Erdoğan’ın tarihi kapağı:

#YeniGeziyeHayır https://t.co/kvFpxam8Cw",Kuheylan3461
2021-12-03 22:22:17+00:00,1466895590957142019,OMG then the actors request t1419 to be on the squid game sound track for season 2 and then they blow up 🤩🤩 https://t.co/8Ro4Kk9A90,ArmaniKings
2021-12-03 22:21:53+00:00,1466895492164603906,"Sorry, I know #SquidGame is extremely hyped, but compared to #CasaDePapel, it's just a soap opera without any depth!!!",andreas_juenger
2021-12-03 22:21:47+00:00,1466895465471959041,J'attends de regarder Squid game mais je ne crois pas que la comparaison avec GOT soit possible et respectueux même https://t.co/n0W5jpJCMA,Olakiton_21
2021-12-03 22:21:43+00:00,1466895450506620928,i wanna be squid game so bad https://t.co/Q0craBt15K,unluckiestRat
2021-12-03 22:20:51+00:00,1466895231606001672,"https://t.co/UBdnmclwY8 I talk about Squid Game with Tosin, sound designer and also lover of K-drama",hsiao_lennie
2021-12-03 22:20:34+00:00,1466895159803748352,"قريبااً .. فعالية #SquidGame 
في موسم الرياااض 😍🔥🔥

#موسم_الرياض https://t.co/rArpVzUjJm",saudieventss
2021-12-03 22:20:15+00:00,1466895079860228103,"//i'm also switching, but i'm staying in the squidgame verse over on @_TAKEOUT__",_T3CHN0L0GIC
2021-12-03 22:18:29+00:00,1466894637138800641,@______rama Les réseaux sociaux ne connaissent pas la maturité et les jeux de cache cache! Là bas ç’est Squid Game😂😂😂,AbouHanaf10
2021-12-03 22:17:25+00:00,1466894368346882048,Più facile capire squid game in coreano a volte #ilcastellodellecerimonie,braioz
2021-12-03 22:16:36+00:00,1466894164101148674,Imagine tu réponds squid game https://t.co/ptICJZkHdW,mehdi_juste
2021-12-03 22:16:16+00:00,1466894078419816452,yo mama so squid game https://t.co/XISD4RzfmG,whysoratio
2021-12-03 22:16:07+00:00,1466894039765110786,"que mal me hizo ver squid game en esta situación tan delicada, me hizo mierda",whoatte
2021-12-03 22:16:04+00:00,1466894029027782662,il a dit squid game,mayosaure
2021-12-03 22:15:59+00:00,1466894005459988486,"@isjustcaszz Yr, squid game e arcane (MAAAAS eu vi yr assim que lançou, squid game eu assisti assim que lançou pq sou dorameira a 3 anos e vi arcane pq eu passei uns 5 anos jogando lol)",ffontaineivy
2021-12-03 22:15:42+00:00,1466893936681787398,No vabbè stavo già per consigliare ai miei un altro kdrama ma poi mi sono ricordata che sono due talpe e che squid game è già un livello per il grande pubblico gli altri li annoierebbero,marteizzando
2021-12-03 22:15:35+00:00,1466893906642149383,squid game was epic,xxiiyu
2021-12-03 22:15:10+00:00,1466893802573111307,"Behind the 'Squid Game' Translation: Incorporating Cultural Relevance into Language Learning
 https://t.co/JG8yH7jNKk",RobinAyoub
2021-12-03 22:15:09+00:00,1466893796239720464,ho visto qualche spezzone di squid game col doppiaggio in italiano e non è male ma... saebyeok... L'UNICA che non dovevano sbagliare... why...,k6dzme
2021-12-03 22:15:04+00:00,1466893776241270790,that's not yo mama that's squid game https://t.co/ZyoR90lDx0,Happier_Man6985
2021-12-03 22:14:48+00:00,1466893707182018564,"قريبا.. فعالية #squid_game  
في #موسم_الرياض 😍🔥 https://t.co/2EfrTJn2FK",saudiech
2021-12-03 22:14:28+00:00,1466893625061695492,"My dad watching squid game with me: how come all these other counties have better trains than us 
Me, inhaling: big car. America sold us out to big car",vampireadjacent
2021-12-03 22:13:58+00:00,1466893500180541449,Check out this item (Engineer Cat) on #OpenSea https://t.co/nE7NAcDXoj via @opensea #PixelNTFCats #NFT #NFTs #OpenSeaNTF #nftart #SquidGame,PixelNFTCats
2021-12-03 22:13:52+00:00,1466893475102740484,Squid game https://t.co/tv6ucxoBwy,4Realnuev9
2021-12-03 22:13:45+00:00,1466893443532214275,@naturalcamber Squid game,jodi2k19
2021-12-03 22:13:30+00:00,1466893383994155008,"squid game’i bitirdiğime göre aşkı memnu izlemeye devam edebilirim..
kürkçü dükkanı misali",pinarmelissa
2021-12-03 22:13:26+00:00,1466893366151589892,@zoka5 Kad Miljana nekom kaže da je bolesnica sa pravom i još je mirna u odnosu pre svega na ovog pkastičnog squid game bolesnika od devojke sa sve porno čaletom bolesnikom koji to gura ko full priču,Zoran_je_car
2021-12-03 22:13:19+00:00,1466893337806450696,"CHP'nin 'Squıd Game'li çağrısı gündem oldu: 

• Gerçeği Vatan Partisi hatırlattı

#CHP #SquidGame #VatanPartisi 
https://t.co/EdWrhVzYPI",ulusalkanal
2021-12-03 22:13:18+00:00,1466893331003281408,"CHP'nin 'Squıd Game'li çağrısı gündem oldu: 

• Gerçeği Vatan Partisi hatırlattı

#CHP #SquidGame #VatanPartisi 
https://t.co/mjBCj9eDcN",ulusalcomtr
2021-12-03 22:13:03+00:00,1466893268763955200,@Khanada Mf rlly out here looking like a squidgame character 💀,jap_69420
2021-12-03 22:12:57+00:00,1466893244856508418,@TWD__Survivors Aww hell nah the done did squid game💀💀💀💀,MovableFormula
2021-12-03 22:12:49+00:00,1466893209221672960,"@lalicecomunist pelo que entendi da legenda em inglês: se for korean zombie, blackpink, squid game. Jay park vamos. Ele tava fazendo rap e meteu do nada o nome do bp no meio e aparentemente não é a primeira q esse cara faz isso. E a maioria aí não gosta dele e tbm esse rap foi um mico horrível",lisatravazap
2021-12-03 22:12:43+00:00,1466893184315887626,"قريباً تجربة #SquidGame او بما يعرف بلعبة الحبار في #موسم_الرياض

تطرح التذاكر قريباً🔥 https://t.co/tWks7O1LY8",ArthurTalal
2021-12-03 22:12:39+00:00,1466893168327237632,@SirRifty ayo squid game at the bottom???? 😳,austin_art404
2021-12-03 22:12:35+00:00,1466893152938299396,@_jisungore squid game vibes 😍,leakingthecore
2021-12-03 22:11:38+00:00,1466892913737347072,"He's a former member of 2PM? He recognize the impact of these 3. If I'm right the K Zombie is Train to Busan, Blackpink and Squid Game. Cause they went viral. Now why blinks are pressed? Explain? 🤔 https://t.co/Jb47ersNWj",clouz_jb
2021-12-03 22:11:25+00:00,1466892859085365249,WINNING GAME: Netflix smash hit #SquidGame was honored at the Gotham Awards and both the on and off-screen talent are getting used to their new-found success. https://t.co/8tDN08heJ2,APEntertainment
2021-12-03 22:11:25+00:00,1466892856333844486,She woulda had it if she wasn’t acting like she was on one of them glass tiles from Squid Game lmao https://t.co/vQQlicMj8O,earringdealer1
2021-12-03 22:11:09+00:00,1466892788591640580,"Ppl act like squid game is the first piece of media the public has generally misunderstood sometimes, at least it’s marketed as what it is, I mean LOOK at watchmen",flameontheroof
2021-12-03 22:11:08+00:00,1466892785815113730,The ending to #SquidGame makes zero sense,Creepyemolife
2021-12-03 22:10:46+00:00,1466892695906004999,"معالي المستشار تركي آل الشيخ:
قريباً في #موسم_الرياض بتكون تجربة رائعة للجميع وفيها الكثير من المفاجآت #squid_game 
#الرياض #السعودية https://t.co/MpLBvChFYW",Stations0
2021-12-03 22:10:30+00:00,1466892626360094722,The moment I saw he is the only one wearing squid game costume. It made me think whether Run BTS is returning. And it was his punishment. 😂 https://t.co/RTRbsD7PJ1,hobishine_s
2021-12-03 22:10:11+00:00,1466892545812840460,"@abdullalabdouli 1. You
2. Emily in Paris 
3. Squid game ( if you didn’t watched )",dontworryimgood
2021-12-03 22:10:03+00:00,1466892515693535237,@jshieber Squid game?,VishaalBhuyan
2021-12-03 22:09:58+00:00,1466892494679990275,Check out this item (Knight Cat) on #OpenSea https://t.co/qBh6ncrHH4 via @opensea #PixelNTFCats #NFT #NFTs #OpenSeaNTF #nftart #SquidGame,PixelNFTCats
2021-12-03 22:09:26+00:00,1466892356871811073,"Never knew how much I needed squid game Taehyung beautifully singing the lyrics “you’ve shown me reasons I should love myself” 
 https://t.co/TK4f3ZI31M",BTSP0P7s
2021-12-03 22:09:00+00:00,1466892247937568769,@MoonlightQuant Äldsta pratar också om att de leker lekar i skolan som är från squid game. Jag svarade bara med att det är en vuxen film. Är ju inte ovanligt att det är mardrömmar kring avsnitt som är kring 6-8år i åldersgräns så vågar inte ens tänka tanke på att se högre upp. :D,TradingNerden
2021-12-03 22:08:22+00:00,1466892091628347392,@Aslnmhmt Hayırdır squid game mi oynuyorsun,kyralmanya123
2021-12-03 22:08:05+00:00,1466892019666612227,"The Josh Allen squid game! 

Thanks to @seriousjoker88 for the inspiration https://t.co/SwmXVGh4Hr",patriotsfeeder
2021-12-03 22:07:49+00:00,1466891953618964481,@Honore2Ballsack tee shirt Squid Game,ToupieLaser
2021-12-03 22:07:34+00:00,1466891890716864513,gonna start squid game now finally ..... after that i'm watching hotel del luna for sure,323oz
2021-12-03 22:07:33+00:00,1466891885897785353,So the main character dad guy from squid game is 48 damnnnnnn how does he look that good at 48,luckynumber6
2021-12-03 22:07:12+00:00,1466891796290719745,Squid game ni takataka njooni Pugu kajiungeni mniue #LaCasaDePapael5,IssaMcmamo
2021-12-03 22:06:22+00:00,1466891587854778369,"@TradingNerden Ja, de hade tydligen pratat mycket om squid game i skolan och hon var nyfiken, inte minst på grund av hur förbjudet det var, så vi tittade på den tillsammans och prata om den. Vi hade ganska bra samtal kring hur de olika karaktärerna resonerade och varför de gjorde som de gjorde.",MoonlightQuant
2021-12-03 22:06:20+00:00,1466891579310944262,"#BackToTheFuture #DonaldTrump #McFLY #noogies Y'all remember the #deranged #morbidlyobese #dementia laden #killer of the #TrumpCrimeFamily (props tho for being the top earner) #SpaceForce? Will we ever find out how much he, his #squad of #SquidGame kids grifted? #loser, #failure https://t.co/y1FhAzrss7",IanEnglush
2021-12-03 22:06:15+00:00,1466891556837859339,@RideWithNeil @Dempz8 Interesting. Have you asked your self how many shots you can handle ? 😉. Congrats you are skilled on Russian roulette ( applause ) Maybe you will winn this insane squid game ;).,PMonius
2021-12-03 22:05:54+00:00,1466891467629031425,One Lucky Day | Squid Game Episode 9 Reaction and Review | https://t.co/O1olKAgZEZ via @YouTube,FionaMcKitty
2021-12-03 22:05:22+00:00,1466891333495365636,@elisab_th @magikdat @Kos_ @pienburgersdijk Ze mag blij zijn dat we geen squid game spelen.,kaleries
2021-12-03 22:05:21+00:00,1466891329711968257,"For anyone who has seen the criticism of Mr Beast for spending $3.5 mil making a 'Squid Game' should watch this. If you don't watch, Mr Beast has raised 10s of millions for charity. That's his BRAND; giving to charity.
https://t.co/5dCnvoh7vc",UncleChilliMan
2021-12-03 22:05:06+00:00,1466891268466753536,"@gaBs_Om Haha yeah it was pretty boring. But at one point some colleagues were discussing Squid Game so I joined that conversation, and then recommended them to watch The Devil Judge when it comes to Netflix on Dec 23rd 😊",celine_G7
2021-12-03 22:04:53+00:00,1466891213274030080,Watches Squid game once https://t.co/4QhYxH3mh2,comedianwasalu
2021-12-03 22:04:27+00:00,1466891102900965376,"Magic Mike x Squid Game...
Twitter... Do ya thang",DrFunnyy
2021-12-03 22:04:25+00:00,1466891096672374786,eu tô com medo dessas conversas de alguém do bts no squid game season 2 NINGUÉM MATA MEUS NENÉNS TAEHYUNG JÁ ENTROU NUMA SÉRIE PRA MORRER,miniemyfeels
2021-12-03 22:04:17+00:00,1466891062916571139,"squid game? more like squib game.

…because there is a lot of fake blood",opera_bofa
2021-12-03 22:03:50+00:00,1466890947892023297,"@Koreaboo SQUID GAME TAEHYUNG S2 yea Sir, we are here for it 💜 #BTSV #KIMTAEHYUNG",keilardz9
2021-12-03 22:03:28+00:00,1466890857777352711,Playing in a squid game for this BAYC🤫 interested to see how this plays out. Btw the BA was recently bought for 53eth(quarter mil). @internet__game https://t.co/QnLNu4U5Kz,MaxMegowen
2021-12-03 22:03:16+00:00,1466890806917320704,"'Infected Voids' may release on saturday or sunday, whichever you want! [the squid game mode will be released for new year]",CrystalixYT
2021-12-03 22:03:03+00:00,1466890750587650050,@springrooove I have so many but these ones were my favorite from the floor!!! And the videos 😭💜 I have Jin acting like the squid game doll on video 🥺✨ https://t.co/18HblZ3pyG,joonandgrey
2021-12-03 22:02:58+00:00,1466890732896075777,"@ZssBecker if Squid Game didn't come around, what kind of game would Neo Tokyo have been?",supvic
2021-12-03 22:02:57+00:00,1466890729100390400,"Squid game tournament. Only the strongest get in. I just start training for Aslan in Vicar Street, i’ve good odds i’d say https://t.co/lrQqpbkObN",Jen__Hatton
2021-12-03 22:02:40+00:00,1466890654475296770,"#Spherex: How ‘Squid Game’ Got Lost in Translation .....

https://t.co/LMwUKWPYPw https://t.co/02ctoZKbHP",mandedaily
2021-12-03 22:02:39+00:00,1466890650742403087,"#Spherex: How ‘Squid Game’ Got Lost in Translation

https://t.co/jA6l7qtHol https://t.co/NutXT9Hmgm",MESAlliance
2021-12-03 22:02:16+00:00,1466890553367220225,@florscnt @sevvn Stop fueling her squid game addiction,KushayVLRT
2021-12-03 22:01:29+00:00,1466890355907956742,Im sorry but if i see anyone with a squid game themed carrd im laughing at you,hrtdolle
2021-12-03 22:00:55+00:00,1466890214073413634,"A few additions to the CEO Reading List: 

-Squid Game, Ted Lasso and unicorn fatigue: Top 10 health care industry predictions for 2022, via @sacjai 
-Strategies to repair a broken system: Mental health care @PennLDI

And more! https://t.co/473TOfPOBb",HealthEvolution
2021-12-03 22:00:48+00:00,1466890185468227584,Squid Game durch. Wirklich sehr gut!,dr_ogen_69
2021-12-03 21:59:29+00:00,1466889852922871815,بيسون squid game 😨,bciirr
2021-12-03 21:59:29+00:00,1466889852805271553,Meet the Cast of Squid Game https://t.co/H8h7Mvj6Xr via @YahooNews,FionaMcKitty
2021-12-03 21:59:25+00:00,1466889837630431234,"So Stuart's work did Squid game and he came second. My next question was, are you stronger than the guy that came first. He said yes. So based on the actual show...we would have won.",sinphia
2021-12-03 21:59:07+00:00,1466889762178940928,New #Halo 5 Forge map review is out. I take a look at a recreation of Game 5 from Squid Game: https://t.co/gduv9VJtdw,omogonix
2021-12-03 21:59:03+00:00,1466889744365748227,"I reviewed the first season of ""Homecoming""! Come on, man. I haven't been gone THAT long. I watched ""Squid Game."" For someone who actually LOVES violence, whew, that was too much. Tried to turn my critic brain off, which I always try and fail to do. A lot to like. A lot not to.. https://t.co/usultDeSgX",BastardMachine
2021-12-03 21:58:21+00:00,1466889568259506176,@vvraite @firefirafiraga Squid Game season 2 contestants will be university teachers that “don’t get” they/them pronouns,cobweb_lady
2021-12-03 21:58:10+00:00,1466889523598610432,@mpumurr @uKhnysl That nigga came on the girl and squid game invigilator 😔 talk about squirt game,KhutsoSerakoana
2021-12-03 21:57:55+00:00,1466889459622948869,فعالية Squid Game قريباً في #موسم_الرياض https://t.co/GeeBfM2CUh,riyadhseason10
2021-12-03 21:57:32+00:00,1466889364089323524,Is YouTube making a rewind this year because other then mrbeasts squid game and ludwigs move i can't think of anything memorable that happened at all,JamesRedPandaLP
2021-12-03 21:57:27+00:00,1466889342840975365,"the name ""squid game"" is so funny like whenever i hear it i internally get into an uncontrollable laughter",kitrium
2021-12-03 21:57:17+00:00,1466889302697250824,RED LIGHT GREEN LIGHT would be an interesting trial  #ImACeleb #squidgame https://t.co/JxpR9hubIK,itsrenwa
2021-12-03 21:57:02+00:00,1466889239166173189,@isjustcaszz squid game e arcane https://t.co/O4sFnFWLWx,melanieweekes
2021-12-03 21:56:51+00:00,1466889192810631171,"I'm telling you, the second season of Squid Game is going to be about ARMY fighting for BTS concert tickets and it's going to be a documentary https://t.co/OVMgJksoJJ",YooongisTongue
2021-12-03 21:56:33+00:00,1466889116629544961,squid game shoes,mo_chiptu
